Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Madrak,Faaliat,T.shaghel,n.t.s,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
10009008117,0,3,1,52,1,2,2,2,NA,1,4,170,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6943000,NA,600000,9845000,120000,2645000,5330000,800000,150000,150000,1000000,15000000,NA,392000000,16380000
10009008120,0,2,1,23,1,2,2,2,NA,6,2,70,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3220000,600000,NA,5120000,760000,2850000,400000,70000,NA,NA,1050000,150000000,NA,NA,10920000
10009008123,0,3,1,56,1,2,6,3,NA,1,4,154,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,22142500,NA,NA,9500000,1350000,3600000,690000,280000,1500000,NA,850000,NA,NA,468000000,16380000
10009008211,0,2,1,38,1,2,5,1,1,6,4,80,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,3281000,NA,NA,7000000,795000,200000,300000,800000,NA,NA,905000,NA,176000000,NA,10920000
10009008212,0,3,1,70,1,2,1,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4485000,NA,NA,7350000,NA,335000,300000,670000,NA,NA,140000,NA,NA,174000000,16380000
10009008215,0,2,1,30,1,2,7,1,1,4,4,70,2,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10570000,3150000,6550000,26400000,1220000,210000,5100000,1520000,2400000,6000000,2120000,NA,420000000,NA,NA
10009008217,0,5,1,54,1,2,2,1,2,1,5,156,2,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,12869000,NA,800000,8070000,375000,3580000,200000,1100000,1300000,NA,840000,120000000,120000000,163000000,27300000
10009008220,0,2,1,63,1,2,1,3,1,1,3,50,3,6,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,19694000,750000,NA,5530000,995000,450000,150000,230000,NA,NA,520000,48000000,NA,144000000,10920000
10009008223,0,1,2,63,2,NA,NA,3,NA,1,3,45,3,6,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,15095000,NA,350000,5620000,615000,600000,300000,140000,NA,NA,300000,NA,NA,144000000,5460000
10009008310,0,1,2,66,2,NA,NA,3,NA,1,3,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,12308000,NA,NA,9223000,1110000,4400000,400000,150000,NA,NA,240000,NA,NA,195000000,5460000
10009008311,0,1,2,78,2,NA,NA,3,NA,1,4,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,2111000,NA,80000,6077000,822000,1095000,720000,50000,NA,NA,120000,NA,NA,73000000,5460000
10009008313,0,3,1,47,1,2,1,1,1,1,4,85,3,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,32990000,NA,NA,6410000,1345000,2070000,600000,600000,NA,NA,NA,199040008,NA,100000000,16380000
10009008317,0,4,1,39,1,2,4,1,1,6,4,120,3,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6649000,NA,550000,9940000,165000,270000,650000,420000,NA,NA,1035000,NA,199800000,3000000,21840000
10009008320,0,4,1,45,1,2,2,1,1,3,4,74,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,3799800,700000,NA,8000000,1310000,NA,1600000,1060000,400000,2500000,640000,306000008,NA,NA,21840000
10009008323,0,4,1,44,1,2,4,1,1,1,4,74,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,7345000,NA,NA,8180000,920000,1050000,400000,250000,210000,NA,620000,180000000,NA,NA,21840000
10009008408,0,1,1,87,2,NA,NA,3,NA,1,4,130,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2785000,NA,NA,10945000,50000,NA,NA,175000,NA,NA,45000,NA,NA,252550000,5460000
10009008410,0,2,1,87,1,2,1,5,1,1,3,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,10990000,5135000,NA,6450000,730000,3150000,600000,400000,NA,NA,450000,360000000,NA,10550000,5460000
10009008417,0,2,2,58,1,2,4,3,NA,3,3,65,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,4,14,24,4660000,NA,NA,5660000,540000,3000000,2000000,800000,NA,NA,340000,NA,NA,150000000,10920000
10009008418,0,3,2,75,2,NA,NA,3,NA,3,4,93,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10525000,675000,420000,13352000,2550000,4210000,450000,1335000,NA,850000,790000,70000000,NA,360000000,16380000
10009008420,0,2,1,67,1,2,1,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6086000,NA,NA,6730000,650000,1900000,300000,120000,NA,NA,250000,NA,NA,193150000,10920000
10009008423,0,2,1,59,1,2,1,1,1,1,4,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4010000,NA,NA,7850000,240000,2000000,500000,60000,NA,NA,230000,NA,85000000,3150000,10920000
10009008508,0,5,2,79,2,NA,NA,3,1,1,5,120,3,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,7480000,NA,NA,4880000,285000,NA,400000,470000,NA,NA,360000,240240000,NA,31100000,27300000
10009008512,0,4,1,35,1,2,2,1,1,4,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,1395000,1350000,NA,3890000,180000,NA,100000,100000,150000,NA,197000,140000000,NA,13000000,21840000
10009008513,0,4,1,51,1,2,6,1,1,1,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4188000,NA,300000,3035000,180000,650000,700000,606000,NA,NA,160000,NA,234000000,NA,21840000
10009008518,0,2,1,57,1,2,1,1,1,1,4,100,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7215000,NA,NA,1870000,640000,2000000,100000,950000,NA,NA,570000,NA,63000000,NA,10920000
10009008520,0,2,1,59,1,2,4,3,NA,1,4,100,3,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3590000,NA,60000,5155000,2310000,1180000,4950000,500000,50000,1540000,1140000,NA,NA,234000000,10920000
10009008523,0,2,1,75,2,NA,NA,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8107000,NA,NA,6080000,390000,4300000,140000,600000,NA,NA,100000,NA,NA,152000000,10920000
10009008608,0,3,2,63,1,2,4,3,2,1,3,120,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,15735000,NA,3600000,10610000,NA,300000,2400000,800000,NA,NA,610000,NA,673000000,300000000,16380000
10009008611,0,4,1,54,1,2,1,1,3,1,4,100,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,5980000,NA,NA,9850000,NA,NA,3200000,520000,NA,NA,300000,551432012,NA,NA,21840000
10009008617,0,4,1,48,1,2,2,1,1,3,4,100,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8960000,NA,2800000,14130000,6080000,11400000,2200000,3450000,NA,1700000,3030000,360000000,NA,NA,21840000
10009008618,0,4,1,78,2,NA,NA,3,NA,1,4,150,3,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6201000,NA,NA,6224000,100000,1820000,560000,200000,280000,NA,780000,NA,NA,166000000,21840000
10009008620,0,3,1,38,1,2,5,1,1,1,4,110,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7448000,NA,3000000,8000000,440000,5700000,1420000,1000000,400000,1000000,1800000,NA,450000000,NA,NA
10009008623,0,2,1,62,1,2,4,3,NA,1,4,75,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4522000,NA,NA,6390000,370000,2750000,1000000,504000,NA,NA,300000,NA,NA,334000000,10920000
10009008709,0,3,1,45,1,1,6,1,1,3,5,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3068000,NA,NA,4500000,50000,900000,700000,700000,NA,NA,330000,129440008,NA,NA,16380000
10009008711,0,2,1,62,1,2,1,3,NA,1,4,180,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,15327000,NA,NA,6390000,2500000,960000,3400000,430000,NA,NA,970000,NA,NA,290000000,10920000
10009008714,0,1,2,56,1,2,1,3,NA,1,4,130,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,11879000,NA,NA,8550000,6440000,250000,410000,230000,NA,NA,880000,NA,NA,202000000,5460000
10009008717,0,5,1,42,1,2,4,1,2,1,5,180,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,7209000,1500000,14280000,8910000,750000,11350000,1400000,1240000,150000,NA,1570000,50000000,180000000,NA,27300000
10009008720,0,4,1,58,1,1,2,2,NA,1,4,145,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,10724000,1500000,3850000,11430000,1025000,100000,2100000,546000,150000,1050000,1040000,NA,NA,304000000,21840000
10009008723,0,3,2,54,1,2,1,3,1,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17892000,NA,NA,10930000,1290000,1445000,900000,480000,NA,NA,930000,335507200,NA,192900000,16380000
10010008807,0,4,1,42,1,2,4,1,1,6,4,50,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,10265000,NA,NA,8050000,1430000,200000,400000,300000,NA,NA,100000,312600000,NA,NA,21840000
10010008808,0,4,1,55,1,2,2,2,NA,1,3,100,3,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,11280000,1200000,NA,7100000,860000,500000,2300000,1500000,NA,NA,NA,NA,NA,228000000,21840000
10010008817,0,4,1,37,1,2,2,1,1,6,4,80,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4027000,NA,NA,4774000,407000,NA,940000,280000,NA,NA,135000,65000000,NA,NA,21840000
10010008820,0,2,1,57,1,2,1,3,NA,1,3,60,3,6,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,13420000,NA,NA,5920000,1470000,750000,550000,270000,NA,NA,720000,NA,NA,149700000,10920000
10010008823,0,4,1,44,1,2,1,1,1,6,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,14984000,NA,3870000,7580000,7330000,5350000,1050000,410000,220000,3500000,3190000,281680008,NA,6880000,21840000
10010008907,0,3,1,39,2,NA,NA,1,1,1,3,100,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5995000,NA,NA,6440000,180000,3150000,300000,100000,NA,NA,180000,80000000,NA,15000000,16380000
10010008909,0,2,1,64,1,2,1,3,NA,1,3,50,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,12885000,NA,500000,4450000,340000,600000,500000,100000,NA,NA,100000,NA,NA,177800000,10920000
10010008915,0,3,2,49,1,2,4,5,NA,4,4,170,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,11228000,NA,600000,9740000,420000,200000,NA,400000,NA,NA,360000,NA,NA,240000000,16380000
10010008917,0,3,1,48,1,2,1,1,1,1,5,140,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9967000,NA,NA,8850000,705000,5470000,2750000,550000,NA,NA,805000,NA,360000000,80000000,16380000
10010008920,0,3,1,45,1,2,4,2,NA,1,3,85,3,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12117000,NA,NA,4715000,1145000,5648000,1300000,710000,NA,NA,430000,NA,NA,370000000,16380000
10010008923,0,2,2,60,2,NA,NA,3,1,1,3,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,11042000,2400000,NA,4510000,30000,NA,300000,800000,NA,700000,575000,191040008,NA,212000000,10920000
10010009008,0,3,1,34,1,2,6,1,1,1,4,97,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,13935000,NA,8000000,8000000,580000,3700000,1200000,700000,NA,NA,920000,262480004,NA,NA,16380000
10010009011,0,3,1,40,1,2,4,1,1,1,4,77,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,4,14,24,4004000,NA,600000,7820000,722000,NA,500000,550000,680000,NA,1170000,NA,210000000,NA,16380000
10010009015,0,2,2,61,2,NA,NA,3,1,1,3,150,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,17090000,1200000,950000,6010000,770000,1000000,100000,800000,NA,NA,850000,NA,90000000,195000000,10920000
10010009016,0,3,1,70,2,NA,NA,1,1,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4386000,NA,NA,6900000,NA,14700000,1335000,1000000,NA,NA,416000,NA,130000000,190000000,16380000
10010009020,0,3,1,37,1,2,2,1,1,5,3,45,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,12279000,NA,1470000,5180000,1045000,4400000,2300000,450000,990000,NA,1390000,270240000,NA,NA,16380000
10010009023,0,4,1,54,1,2,2,3,2,1,5,150,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,13159500,NA,1980000,7845000,7330000,1025000,860000,1146000,1300000,NA,890000,582840000,NA,286000000,21840000
10010009111,0,3,1,60,1,2,1,1,2,1,4,160,3,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12305000,900000,NA,8918000,1467000,5915000,4950000,783000,NA,250000,870000,171600000,420000000,276640000,16380000
10010009112,0,4,1,49,1,2,2,1,1,3,5,160,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17887000,360000,NA,8100000,1980000,1300000,4060000,920000,NA,800000,1120000,350000000,NA,NA,16380000
10010009115,0,3,1,56,1,2,4,3,NA,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12214000,NA,NA,10000000,600000,200000,1500000,2500000,100000,85000,850000,NA,NA,861370000,16380000
10010009116,0,4,1,49,1,2,2,1,1,1,3,100,3,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,16943000,1350000,8940000,7580000,5050000,5140000,7500000,2250000,1800000,280000,1290000,NA,420000000,301720000,21840000
10010009120,0,3,1,37,1,2,2,1,1,6,3,70,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4738000,750000,1100000,6990000,530000,NA,NA,880000,100000,NA,770000,240000000,NA,NA,16380000
10010009123,0,2,1,73,1,2,1,3,NA,1,3,150,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,17425000,700000,1250000,10330000,1115000,NA,800000,500000,NA,NA,390000,NA,NA,287030000,10920000
10010009208,0,4,1,33,1,2,2,1,1,1,4,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5490000,NA,NA,4000000,NA,NA,400000,700000,940000,NA,400000,100000000,NA,NA,21840000
10010009209,0,2,1,59,1,2,1,1,1,1,4,90,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,NA,4,14,24,3824000,NA,NA,8350000,290000,200000,2000000,550000,NA,NA,550000,NA,190000000,NA,10920000
10010009214,0,2,1,78,1,2,1,1,1,1,3,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3275000,NA,NA,8700000,270000,2650000,3900000,150000,NA,NA,210000,NA,126000000,NA,10920000
10010009215,0,2,1,67,2,NA,NA,3,NA,1,3,40,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8010000,NA,NA,6730000,NA,NA,600000,200000,NA,NA,380000,NA,NA,133000000,10920000
10010009220,0,4,1,57,1,2,1,1,3,1,3,80,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,26165000,1050000,NA,7500000,1420000,5350000,2000000,800000,NA,NA,900000,NA,295500000,12800000,21840000
10010009223,0,5,1,39,1,2,1,1,1,1,4,140,1,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,32383000,1200000,7000000,7100000,1800000,7090000,1500000,900000,NA,NA,1160000,NA,355500000,3460000,27300000
10010009308,0,4,1,51,1,2,4,1,1,1,4,120,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,15032000,NA,NA,7800000,NA,1400000,1400000,1700000,NA,120000,470000,120000000,NA,208090000,21840000
10010009312,0,3,1,55,1,2,2,3,NA,1,4,110,3,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,21237000,NA,NA,6760000,1975000,120000,3890000,2050000,250000,360000,450000,NA,NA,315000000,16380000
10010009314,0,6,1,58,1,2,1,1,3,1,4,120,3,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,7472000,480000,NA,6405000,350000,NA,1900000,1100000,NA,NA,350000,362200000,80000000,160000000,32760000
10010009318,0,1,2,70,2,NA,NA,3,NA,1,4,180,3,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5704000,NA,NA,4230000,NA,180000,NA,50000,NA,NA,NA,NA,NA,192000000,5460000
10010009320,0,3,1,45,1,2,2,3,NA,1,4,100,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12531500,900000,NA,4830000,790000,950000,860000,790000,NA,NA,660000,NA,NA,285000000,16380000
10010009323,0,1,2,57,1,2,1,3,NA,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4200000,NA,NA,4030000,430000,683000,280000,433000,NA,NA,180000,NA,NA,109000000,5460000
10010009408,0,3,2,67,2,NA,NA,3,1,1,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2508000,NA,NA,2775000,390000,NA,NA,120000,NA,NA,185000,70000000,NA,38400000,16380000
